year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1962,High Mountain,27.68333,87.78333,3119.0,2.9650859417447726,12.785324797260275,7.875205369502523
1962,High Mountain,27.81667,86.71667,3450.0,1.0184367732516229,11.81970638219178,6.419071577721702
1962,High Mountain,27.81667,86.71667,3700.0,-0.6065632267483773,10.194706382191782,4.794071577721702
1962,High Mountain,27.83333,86.76667,3857.0,-1.6270632267483773,9.174206382191782,3.773571577721702
1962,High Mountain,27.961111,86.808889,5200.0,-9.745538588416247,6.53553065936073,-1.605003964527758
1962,Hill,26.98321944,87.34595556,1192.0,15.695436773251624,26.49670638219178,21.096071577721702
1962,Hill,27.046316,87.292473,1720.0,12.263436773251621,23.06470638219178,17.6640715777217
1962,Hill,27.12304,87.53619,1525.0,13.530936773251621,24.33220638219178,18.9315715777217
1962,Hill,27.14367389,87.765595,1157.0,15.922936773251621,26.72420638219178,21.3235715777217
1962,Hill,27.21252194,86.79188583,1612.0,12.965436773251621,23.76670638219178,18.3660715777217
1962,Hill,27.29209694,87.31696583,1277.0,15.142936773251622,25.944206382191776,20.5435715777217
1962,Hill,27.30812083,86.504225,1731.0,12.245465109060323,20.52797832237443,16.386721715717375
1962,Hill,27.35861111,87.67,1744.0,11.64773463061764,20.46899174977169,16.058363190194665
1962,Hill,27.39106194,87.20438389,1064.0,16.527436773251623,27.32870638219178,21.9280715777217
1962,Hill,27.39470278,86.06123333,497.0,20.212936773251624,31.01420638219178,25.6135715777217
1962,Hill,27.61611667,85.56550278,1543.0,13.413936773251622,24.21520638219178,18.8145715777217
1962,Hill,27.63044722,86.23211389,1877.0,11.242936773251621,22.04420638219178,16.6435715777217
1962,Hill,27.63333333,86.13333333,1755.0,12.03593677325162,22.83720638219178,17.4365715777217
1962,Hill,27.6451338,85.620881,857.0,17.87293677325162,28.67420638219178,23.273571577721704
1962,Middle Mountain,27.50511778,86.586215,2383.0,7.9539367732516215,18.75520638219178,13.354571577721702
1962,Middle Mountain,27.94456111,85.59513611,2574.0,6.712436773251623,17.51370638219178,12.113071577721701
1962,Siwalik,26.730538,86.934812,101.0,22.78693677325162,33.58820638219178,28.187571577721698
1962,Tarai,26.82044,87.15917,105.0,22.760936773251622,33.56220638219178,28.161571577721702
1963,High Mountain,27.68333,87.78333,3119.0,3.171824468925739,11.964256989954338,7.568040729440039
1963,High Mountain,27.81667,86.71667,3450.0,0.9183606039413609,11.362940832420092,6.140650718180726
1963,High Mountain,27.81667,86.71667,3700.0,-0.7066393960586391,9.737940832420092,4.515650718180726
1963,High Mountain,27.83333,86.76667,3857.0,-1.7271393960586394,8.717440832420092,3.495150718180726
1963,High Mountain,27.961111,86.808889,5200.0,-9.80758557644797,6.372107331506849,-1.71773912247056
1963,Hill,26.98321944,87.34595556,1192.0,15.59536060394136,26.03994083242009,20.817650718180726
1963,Hill,27.046316,87.292473,1720.0,12.16336060394136,22.60794083242009,17.385650718180727
1963,Hill,27.12304,87.53619,1525.0,13.43086060394136,23.875440832420093,18.653150718180726
1963,Hill,27.14367389,87.765595,1157.0,15.82286060394136,26.267440832420093,21.045150718180725
1963,Hill,27.21252194,86.79188583,1612.0,12.86536060394136,23.30994083242009,18.087650718180726
1963,Hill,27.29209694,87.31696583,1277.0,15.04286060394136,25.48744083242009,20.265150718180728
1963,Hill,27.30812083,86.504225,1731.0,11.737534246575342,19.778703064840183,15.758118655707761
1963,Hill,27.35861111,87.67,1744.0,11.610669276712327,20.375695943378997,15.993182610045663
1963,Hill,27.39106194,87.20438389,1064.0,16.42736060394136,26.87194083242009,21.649650718180727
1963,Hill,27.39470278,86.06123333,497.0,20.11286060394136,30.55744083242009,25.335150718180724
